회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member
1450933568,정상회원,수지구-풍덕천동,여,38,미신청,수신,normal
1451052352,정상회원,수지구-풍덕천동,여,37,미신청,.,normal
1451083904,정상회원,수지구-풍덕천동,여,39,미신청,.,normal
1451258368,정상회원,수지구-성복동,여,42,미신청,.,normal
1451401280,정상회원,수지구-상현동,여,66,신청,.,normal
1451718656,정상회원,수지구-성복동,여,37,미신청,.,normal
1451778048,정상회원,수지구-풍덕천동,여,40,미신청,.,normal
1451794752,정상회원,수지구-풍덕천동,여,29,미신청,.,normal
1452032320,정상회원,처인구-고림동,여,34,미신청,.,normal
1452266176,정상회원,수지구-죽전동,여,58,미신청,.,normal
1452282880,정상회원,수지구-풍덕천동,여,51,미신청,수신,normal
1452286592,정상회원,기흥구-보정동,남,48,신청,.,normal
1452332992,정상회원,수지구-상현동,여,43,미신청,.,normal
1452336704,정상회원,수지구-풍덕천동,여,39,미신청,.,normal
1452709760,정상회원,기흥구-죽전동,여,59,미신청,.,normal
1452878656,정상회원,수지구-상현동,여,31,미신청,.,normal
1453082816,정상회원,수지구-신봉동,여,42,신청,.,normal
1453088384,정상회원,기타-기타,여,36,미신청,.,normal
1453092096,정상회원,수지구-풍덕천동,여,38,미신청,.,normal
1453366784,정상회원,수지구-상현동,여,39,미신청,.,normal
1453520832,정상회원,수지구-상현동,여,31,미신청,.,normal
1453775104,정상회원,수원 영통구-기타,여,33,미신청,.,normal
1453845632,정상회원,기흥구-마북동,여,34,미신청,.,normal
1453999680,정상회원,수지구-신봉동,여,45,미신청,.,normal
1454018240,정상회원,수지구-풍덕천동,여,44,미신청,.,normal
1454021952,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
1454040512,정상회원,수지구-신봉동,여,42,미신청,.,normal
1454053504,정상회원,수지구-상현동,여,40,미신청,.,normal
1454068352,정상회원,분당구-분당동,여,45,신청,.,normal
1454105472,정상회원,수지구-풍덕천동,여,65,미신청,.,normal
1454565760,정상회원,수지구-상현동,여,40,미신청,.,normal
1454864576,정상회원,수지구-풍덕천동,여,31,미신청,.,normal
1454988928,정상회원,수지구-죽전동,남,39,미신청,.,normal
1454990784,정상회원,수지구-상현동,남,48,미신청,.,normal
145512256,정상회원,수지구-동천동,여,61,미신청,.,normal
1455491904,정상회원,수지구-풍덕천동,여,39,미신청,.,normal
1455796288,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
1455805568,정상회원,수지구-상현동,여,49,미신청,.,normal
1456026432,정상회원,기타-기타,여,55,미신청,.,normal
1456063552,정상회원,수지구-풍덕천동,여,70,신청,.,normal
1456070976,정상회원,수지구-풍덕천동,여,29,신청,.,normal
1456282560,정상회원,기타-기타,여,38,미신청,.,normal
1456397632,정상회원,수지구-신봉동,여,55,미신청,.,normal
1456674176,정상회원,수지구-풍덕천동,여,37,미신청,.,normal
1456948864,정상회원,기흥구-상갈동,남,29,미신청,.,normal
1456960000,정상회원,수지구-성복동,여,58,신청,.,normal
1456997120,정상회원,수지구-신봉동,여,50,미신청,.,normal
1457236544,정상회원,수지구-신봉동,여,34,미신청,.,normal
1457440704,정상회원,수지구-신봉동,여,75,미신청,.,normal
1457925120,정상회원,수지구-풍덕천동,여,72,미신청,.,normal
1457932544,정상회원,분당구-삼평동,여,35,미신청,.,normal
1457999360,정상회원,수지구-풍덕천동,여,35,미신청,.,normal
1458209088,정상회원,수지구-풍덕천동,여,37,미신청,.,normal
1458210944,정상회원,수지구-풍덕천동,여,38,미신청,.,normal
1458235072,정상회원,수지구-상현동,여,35,미신청,.,normal
1458478208,정상회원,서울 강남구-기타,남,44,미신청,.,normal
1458543168,정상회원,수지구-풍덕천동,여,50,미신청,.,normal
1458548736,정상회원,기타-기타,여,36,미신청,.,normal
1458554304,정상회원,기타-기타,여,50,미신청,.,normal
1458558016,정상회원,수지구-풍덕천동,여,36,미신청,.,normal
1458673088,정상회원,수지구-상현동,여,43,미신청,.,normal
1458687936,정상회원,수지구-풍덕천동,여,31,미신청,.,normal
1458788160,정상회원,수지구-풍덕천동,여,39,미신청,.,normal
1459120384,정상회원,수지구-풍덕천동,남,40,미신청,.,normal
145916864,정상회원,수지구-상현동,여,42,미신청,.,normal
1459322688,정상회원,수지구-풍덕천동,여,65,미신청,.,normal
1459471168,정상회원,수지구-풍덕천동,여,35,미신청,.,normal
1459541696,정상회원,수지구-풍덕천동,여,59,미신청,.,VIP
1460007552,정상회원,분당구-판교동,여,41,미신청,.,normal
1460209856,정상회원,수지구-풍덕천동,여,39,미신청,.,normal
1460332352,정상회원,기흥구-보정동,여,42,미신청,.,normal
1460831616,정상회원,수지구-신봉동,여,79,신청,.,normal
1460996800,탈퇴,수지구-풍덕천동,남,82,미신청,.,normal
1461065472,정상회원,수지구-신봉동,여,67,미신청,.,normal
1461113728,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
1461117440,정상회원,수지구-상현동,여,43,미신청,.,normal
1461186112,정상회원,수지구-동천동,여,37,미신청,.,normal
1461575872,정상회원,수지구-풍덕천동,여,38,미신청,.,normal
1461614848,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
1461781888,정상회원,수지구-신봉동,여,56,미신청,.,normal
1461839424,정상회원,수지구-상현동,여,40,미신청,.,normal
1461878400,정상회원,수지구-풍덕천동,여,34,미신청,.,normal
1462034304,정상회원,기흥구-보정동,여,37,미신청,.,normal
1462960448,정상회원,수지구-동천동,여,40,미신청,.,normal
146297344,정상회원,수지구-성복동,여,51,미신청,수신,normal
1462986432,정상회원,수지구-동천동,여,45,미신청,.,normal
1463546944,정상회원,수지구-풍덕천동,여,47,미신청,.,normal
1463708416,정상회원,기흥구-청덕동,여,50,미신청,.,normal
1463738112,정상회원,수지구-성복동,여,85,미신청,.,normal
1463838336,정상회원,수지구-죽전동,여,38,미신청,.,normal
1464172416,정상회원,분당구-금곡동,여,43,미신청,.,normal
1464218816,정상회원,수지구-풍덕천동,여,56,미신청,.,normal
1464487936,정상회원,분당구-백현동,여,51,미신청,.,normal
1464571456,정상회원,수지구-상현동,여,40,미신청,.,normal
1464601152,정상회원,수지구-상현동,여,38,미신청,.,normal
1464738496,정상회원,기흥구-보정동,여,41,미신청,.,normal
1464777472,정상회원,수지구-동천동,여,69,미신청,.,normal
1464786752,정상회원,수지구-풍덕천동,여,47,신청,.,normal
1464810880,정상회원,수원 영통구-기타,여,35,미신청,.,normal
1465061440,정상회원,수지구-풍덕천동,여,34,미신청,수신,normal
1465260032,탈퇴,수지구-상현동,여,54,미신청,.,normal
1465512448,정상회원,수지구-상현동,여,34,미신청,.,normal
1465761152,정상회원,기타-기타,여,35,미신청,.,normal
1465798272,정상회원,수지구-신봉동,여,43,미신청,.,normal
1466037696,정상회원,수지구-상현동,여,77,미신청,.,normal
1466403328,정상회원,수지구-상현동,남,49,미신청,.,normal
1466429312,정상회원,기흥구-동백동,여,34,미신청,.,normal
1466819072,정상회원,수지구-죽전동,여,40,미신청,.,normal
1466830208,정상회원,수지구-풍덕천동,여,40,미신청,.,normal
1466906304,정상회원,수지구-상현동,여,43,미신청,.,normal
1466973120,정상회원,수지구-풍덕천동,여,41,미신청,.,normal
1467025088,정상회원,수지구-상현동,여,35,미신청,.,normal
1467294208,정상회원,기타-기타,남,42,미신청,.,normal
1467550336,정상회원,수지구-풍덕천동,남,54,미신청,.,normal
1468003200,정상회원,수지구-상현동,여,62,신청,.,normal
1468157248,정상회원,수지구-풍덕천동,여,38,미신청,.,normal
1468346560,정상회원,수지구-상현동,여,40,미신청,.,normal
1468569280,정상회원,기타-기타,여,58,미신청,.,normal
146876416,정상회원,수지구-풍덕천동,여,51,미신청,.,normal
1468988736,정상회원,수지구-상현동,여,37,미신청,.,normal
1469007296,정상회원,수지구-동천동,여,47,미신청,.,normal
1469046272,정상회원,수지구-신봉동,여,51,미신청,.,normal
1469256000,정상회원,수지구-풍덕천동,여,38,미신청,.,normal
1469359936,정상회원,수지구-동천동,여,41,미신청,.,normal
1469419328,정상회원,수지구-상현동,여,36,미신청,.,normal
1469467584,정상회원,수지구-성복동,여,35,미신청,.,normal
1469577088,정상회원,수지구-풍덕천동,여,42,미신청,.,normal
1469738560,정상회원,수원 장안구-기타,여,48,미신청,.,normal
1469825792,정상회원,수정구-위례(창곡)동,여,65,미신청,.,normal
1469926016,정상회원,광주-오포읍,여,32,미신청,.,normal
1470039232,정상회원,수지구-신봉동,여,41,미신청,.,normal
1470681408,정상회원,분당구-판교동,여,46,미신청,.,normal
1471123136,정상회원,수지구-풍덕천동,여,33,미신청,.,normal
1471143552,정상회원,수지구-풍덕천동,여,41,미신청,.,normal
1471297600,정상회원,수원 영통구-기타,여,28,미신청,.,normal
1471440512,정상회원,서울 강남구-기타,여,63,미신청,.,normal
147156672,정상회원,분당구-야탑동,여,78,미신청,수신,normal
1471694784,정상회원,수지구-동천동,여,44,미신청,.,normal
1471704064,정상회원,수지구-풍덕천동,여,61,미신청,.,normal
1471852544,정상회원,수지구-풍덕천동,여,36,미신청,.,normal
147210496,정상회원,기타-기타,여,51,미신청,.,normal
1472104960,정상회원,수지구-동천동,여,38,미신청,.,normal
1472355520,정상회원,수지구-신봉동,여,32,미신청,수신,normal
1473248256,정상회원,기흥구-보정동,여,34,미신청,수신,normal
1473472832,정상회원,수원 영통구-기타,여,42,미신청,.,normal
147355264,정상회원,수지구-상현동,남,55,미신청,.,normal
1473569344,정상회원,수지구-풍덕천동,여,35,신청,.,normal
1473651008,정상회원,수지구-풍덕천동,여,36,미신청,.,normal
147371968,정상회원,수지구-상현동,여,65,미신청,.,normal
1474014784,정상회원,수지구-상현동,여,37,신청,.,normal
1474051904,정상회원,수지구-동천동,여,45,미신청,.,normal
147407232,정상회원,분당구-서현동,여,57,미신청,.,normal
1474224512,정상회원,수지구-풍덕천동,남,37,미신청,.,normal
1474283904,정상회원,수지구-성복동,여,36,미신청,.,normal
1474345152,정상회원,수지구-상현동,여,45,미신청,.,normal
1474497344,정상회원,수지구-상현동,여,42,미신청,.,normal
1474541888,정상회원,수지구-상현동,여,41,미신청,.,normal
1474560448,정상회원,분당구-서현동,여,36,미신청,.,normal
1474734912,정상회원,수정구-기타,여,62,미신청,.,normal
1474870400,정상회원,수지구-성복동,여,34,미신청,.,normal
1474985472,정상회원,수지구-동천동,여,53,미신청,.,normal
1475078272,정상회원,기타-기타,여,32,미신청,.,normal
1475141376,정상회원,수지구-풍덕천동,남,59,미신청,.,normal
147516736,정상회원,수지구-상현동,여,64,미신청,.,VIP
1475193344,정상회원,수원 영통구-기타,여,40,미신청,.,normal
1475239744,정상회원,기타-기타,여,39,미신청,.,normal
1475700032,정상회원,기흥구-상하동,여,55,미신청,.,normal
1475835520,정상회원,수지구-동천동,여,48,미신청,.,normal
1476030400,정상회원,기타-기타,여,36,미신청,.,normal
1476112064,정상회원,수지구-동천동,여,50,미신청,.,normal
1476143616,정상회원,수지구-풍덕천동,여,34,미신청,.,normal
1476648448,정상회원,수지구-상현동,여,36,미신청,.,normal
1476694848,정상회원,수지구-성복동,여,57,미신청,.,normal
1476770944,정상회원,수지구-신봉동,여,37,미신청,.,normal
1477021504,정상회원,수지구-신봉동,여,44,미신청,.,normal
147735744,정상회원,수지구-성복동,여,55,미신청,.,normal
1477656256,정상회원,기타-기타,남,35,미신청,.,normal
1477776896,정상회원,수지구-풍덕천동,여,30,미신청,.,normal
1478268736,정상회원,수지구-동천동,여,53,신청,.,normal
1478313280,정상회원,수지구-풍덕천동,여,41,미신청,.,normal
1478348544,정상회원,수지구-풍덕천동,여,42,미신청,수신,normal
1478489600,정상회원,수지구-풍덕천동,여,68,신청,.,normal
1478552704,정상회원,수지구-동천동,여,34,미신청,.,normal
1478608384,정상회원,수지구-신봉동,남,45,미신청,.,normal
1478656640,정상회원,수지구-풍덕천동,여,58,미신청,.,normal
1478812544,정상회원,화성-기타,여,38,미신청,.,normal
1478962880,정상회원,기흥구-보정동,여,37,미신청,수신,normal
1479133632,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
1479170752,정상회원,수지구-풍덕천동,남,78,미신청,.,VIP
1479387904,정상회원,수지구-풍덕천동,여,34,미신청,.,normal
1479527104,정상회원,수지구-상현동,여,66,미신청,.,normal
1479566080,정상회원,수지구-풍덕천동,여,78,미신청,.,normal
1479623616,정상회원,수지구-상현동,여,59,미신청,.,normal
1479749824,정상회원,수지구-신봉동,여,31,미신청,.,normal
